ï»¿Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (Â°)
29 06 2018 10:00,2627.538086,10.82940006,3208.8232,210.8392944
29 06 2018 10:10,2734.033936,11.04747009,3288.945949,214.0785065
29 06 2018 10:20,2305.198975,9.896583557,2726.105839,208.3580017
29 06 2018 10:30,2357.183105,9.902011871,2729.655124,214.2698975
29 06 2018 10:40,1862.546997,9.014205933,2153.152928,214.3694
29 06 2018 10:50,2156.35791,9.416702271,2415.324176,218.9147949
29 06 2018 11:00,2460.550049,10.34920979,2990.800324,219.7967072
29 06 2018 11:10,3012.2771,11.57452965,3439.696173,218.7061005
29 06 2018 11:20,2524.572998,10.53973007,3084.521021,219.7182007
29 06 2018 11:30,2727.055908,10.84807014,3216.120718,217.6461945
29 06 2018 11:40,2052.77002,9.262677193,2314.515597,218.4528046
29 06 2018 11:50,2107.582031,9.613061905,2527.067215,215.2602997
29 06 2018 12:00,2947.947021,11.63578987,3453.589071,210.7416992
29 06 2018 12:10,2763.761963,10.92848015,3246.601791,221.1855927
29 06 2018 12:20,2568.49292,10.44810963,3040.684477,217.9510956
29 06 2018 12:30,2421.970947,10.0812397,2841.588855,214.8851013
29 06 2018 12:40,1029.692017,7.247550011,1131.436909,224.4272003
29 06 2018 12:50,450.5119019,5.530937195,477.9437209,232.2940979
29 06 2018 13:00,1027.60498,7.411478996,1212.541537,267.292511
29 06 2018 13:10,772.7161865,6.790002823,924.1921197,265.0956116
29 06 2018 13:20,205.8027954,4.619791985,247.7952921,257.880188
29 06 2018 13:30,481.2268066,5.706328869,530.3592656,233.0903931
29 06 2018 13:40,533.4058228,5.886827946,587.4699998,230.5075073
29 06 2018 13:50,261.1552124,4.635443211,251.2320553,235.4817963
29 06 2018 14:00,633.7954712,6.26561594,717.3209291,239.6849976
29 06 2018 14:10,523.7459106,6.041956902,638.2339613,224.1889954
29 06 2018 14:20,557.12323,6.047272205,640.0514303,222.0742035
29 06 2018 14:30,441.3760986,5.683747768,523.4444552,222.5991974
29 06 2018 14:40,532.53302,5.878689766,584.8232455,222.345993
29 06 2018 14:50,418.084198,5.486468792,465.1158165,227.571701
29 06 2018 15:00,728.2946777,6.523437977,815.1894737,225.3554993
29 06 2018 15:10,611.7907715,5.960599899,611.7801036,228.0500946
29 06 2018 15:20,782.8248901,6.67196703,874.9178531,227.3121948
29 06 2018 15:30,359.1532898,5.414153099,444.6401511,233.5303955
29 06 2018 15:40,528.644104,6.1439991,673.6527005,237.469101
29 06 2018 15:50,648.6604004,6.530676842,818.0428371,227.6199951
29 06 2018 16:00,762.3225098,6.578972816,837.2299134,232.0758057
29 06 2018 16:10,1000.585999,7.37836504,1195.84394,229.2223969
29 06 2018 16:20,1026.83606,7.27970314,1147.041552,226.5917053
29 06 2018 16:30,1196.276978,7.479969025,1247.599094,228.3717041
29 06 2018 16:40,883.3430786,6.798901081,927.9731508,228.5610046
29 06 2018 16:50,893.0609131,6.763925076,913.1653131,230.4284973
29 06 2018 17:00,838.6865234,6.796999931,927.1645263,228.1407013
29 06 2018 17:10,1401.97998,8.022996902,1543.193482,223.3016968
29 06 2018 17:20,1626.396973,8.555931091,1862.594866,224.8285065
29 06 2018 17:30,1382.901001,7.994410038,1526.797178,227.6638947
29 06 2018 17:40,1366.281982,7.869791031,1456.336387,229.1746063
29 06 2018 17:50,1738.498047,8.783034325,2005.171897,228.2631989
29 06 2018 18:00,2095.010986,9.744175911,2622.498897,224.3688965
29 06 2018 18:10,2460.827881,10.54452038,3086.751409,226.2693024
29 06 2018 18:20,2752.123047,11.20407963,3339.835836,227.3343964
29 06 2018 18:30,2718.083984,11.06968021,3296.493048,228.8959045
29 06 2018 18:40,2746.888916,10.90900993,3239.361295,229.9338989
29 06 2018 18:50,2855.871094,11.27118015,3360.014416,231.3592072
29 06 2018 19:00,3165.922119,12.07921982,3533.734983,232.2790985
29 06 2018 19:10,3090.210938,11.82149982,3491.423162,229.655304
29 06 2018 19:20,2726.346924,10.83471012,3210.907256,225.5177002
29 06 2018 19:30,2445.883057,10.21716022,2919.900371,224.572998
29 06 2018 19:40,2306.066895,10.10336018,2854.711965,224.9013977
29 06 2018 19:50,2528.22998,10.45643044,3044.758908,222.7086945
29 06 2018 20:00,2334.228027,10.01191998,2799.491264,222.6878052
29 06 2018 20:10,2423.080078,10.38766003,3010.515752,220.0200043
29 06 2018 20:20,2471.155029,10.59276009,3108.876159,217.8778076
29 06 2018 20:30,2533.750977,10.69069958,3151.945293,217.7068939
29 06 2018 20:40,2378.233887,10.42236996,3027.961138,215.085907
29 06 2018 20:50,2160.87207,9.989266396,2785.410066,213.5305939
29 06 2018 21:00,2456.166992,10.51830959,3074.473254,214.740799
29 06 2018 21:10,2738.163086,11.38778973,3392.840368,213.0901947
29 06 2018 21:20,2681.593018,11.03544998,3284.815185,211.5957031
29 06 2018 21:30,2725.737061,10.91193962,3240.456458,210.6286926
29 06 2018 21:40,3046.202881,11.72531986,3472.621417,213.7725983
29 06 2018 21:50,3290.944092,12.32135963,3563.308769,217.5256042
29 06 2018 22:00,3285.559082,12.24263954,3554.739914,216.7940979
29 06 2018 22:10,3519.327881,12.90021038,3597.088776,214.5939941
29 06 2018 22:20,3514.205078,12.85538006,3596.243876,216.3381042
29 06 2018 22:30,3337.904053,12.32929993,3564.118211,216.6735992
29 06 2018 22:40,3332.998047,12.45005989,3575.207552,215.3742065
29 06 2018 22:50,3152.426025,11.9589901,3515.42848,213.837204
29 06 2018 23:00,2990.207031,11.77579021,3482.697258,213.2545929
29 06 2018 23:10,2970.771973,11.86207008,3498.853799,212.6690979
29 06 2018 23:20,2860.718994,11.4056797,3397.629772,215.0639038
29 06 2018 23:30,3067.737061,11.98075962,3518.926378,218.9633026
29 06 2018 23:40,3258.111084,12.60171032,3585.949109,221.5769043
29 06 2018 23:50,3280.149902,12.75533009,3593.310883,222.4317932
30 06 2018 00:00,3270.947021,12.47033024,3576.846685,223.3513031
30 06 2018 00:10,3008.615967,11.7972002,3486.831364,223.4700928
30 06 2018 00:20,3043.305908,12.01615047,3524.439099,218.9403076
30 06 2018 00:30,2864.656006,11.63823986,3454.129868,220.2281036
30 06 2018 00:40,2547.572021,11.04417038,3287.815233,219.1488953
30 06 2018 00:50,2593.853027,11.01368046,3277.250777,218.2158966
30 06 2018 01:00,2656.695068,11.28046036,3362.73022,219.0258942
30 06 2018 01:10,2685.816895,11.32567978,3375.706025,220.1988068
30 06 2018 01:20,2906.000977,11.63558006,3453.542707,222.7926941
30 06 2018 01:30,2847.26001,11.22010994,3344.743598,228.0906067
30 06 2018 01:40,3072.662109,11.47198963,3414.820815,229.6631012
30 06 2018 01:50,3177.787109,11.71856022,3471.236443,226.5142975
30 06 2018 02:00,3178.756104,12.03936005,3527.938301,223.0666962
30 06 2018 02:10,2951.612061,11.71545029,3470.596422,225.348999
30 06 2018 02:20,2994.154053,11.69923019,3467.22935,224.4423981
30 06 2018 02:30,2878.521973,11.30010986,3368.421015,222.8078003
30 06 2018 02:40,2765.263916,11.15590954,3324.755416,222.7460022
30 06 2018 02:50,3043.51709,12.12232018,3539.702908,218.4208984
30 06 2018 03:00,3291.781006,12.61421967,3586.67976,217.6605072
30 06 2018 03:10,3296.912109,12.57211971,3584.127208,216.2348022
30 06 2018 03:20,3052.479004,12.01381016,3524.081171,214.8157043
30 06 2018 03:30,3277.97998,12.69882011,3591.008678,211.5276031
30 06 2018 03:40,3258.049072,12.70102024,3591.1071,209.1011047
30 06 2018 03:50,2972.748047,11.98552036,3519.680446,204.6542969
30 06 2018 04:00,3044.539063,11.96387005,3516.219698,201.0881042
30 06 2018 04:10,3547.708008,12.8776598,3596.699872,199.9792938
30 06 2018 04:20,3440.518066,12.85109997,3596.14809,196.7920074
30 06 2018 04:30,3393.512939,12.59677029,3585.654105,197.1419983
30 06 2018 04:40,3576.855957,13.2330904,3600,196.9996033
30 06 2018 04:50,3528.914063,13.37236023,3600,194.9351959
30 06 2018 05:00,3052.937012,11.88508987,3502.93988,190.5570984
30 06 2018 05:10,2676.275879,11.04800034,3289.12742,189.594696
30 06 2018 05:20,2180.414063,9.628152847,2538.356283,188.6847992
30 06 2018 05:30,1386.160034,7.743078232,1386.481205,185.7810974
30 06 2018 05:40,1586.380981,8.42959404,1784.759183,186.6199036
30 06 2018 05:50,1121.828979,7.363596916,1188.449306,191.9125977
30 06 2018 06:00,1278.634033,7.663510799,1343.59685,192.4082947
30 06 2018 06:10,1138.045044,7.391909122,1202.653874,195.7566071
30 06 2018 06:20,1108.514038,7.313540936,1163.621477,199.5408936
30 06 2018 06:30,1408.605957,8.134133339,1607.719362,196.0422058
30 06 2018 06:40,1642.472046,8.481633186,1816.679717,190.7355042
30 06 2018 06:50,1229.203979,7.70432806,1365.498829,197.1822968
30 06 2018 07:00,1464.276001,8.213086128,1654.280558,194.0048981
30 06 2018 07:10,1711.009033,8.661868095,1928.709338,192.2117004
30 06 2018 07:20,1875.374023,9.122930527,2223.521956,190.3939056
30 06 2018 07:30,1661.723999,8.594910622,1886.836437,187.7785034
30 06 2018 07:40,1553.829956,8.318254471,1717.171449,191.7830963
30 06 2018 07:50,1141.847046,7.397708893,1205.578275,193.1587067
30 06 2018 08:00,1668.666016,8.655180931,1924.514677,194.766098
30 06 2018 08:10,1544.380005,8.403549194,1768.860646,205.9732971
30 06 2018 08:20,1488.651001,8.241043091,1670.904417,204.2480011
30 06 2018 08:30,1411.613037,8.175439835,1632.007041,207.2209015
30 06 2018 08:40,1403.901978,8.213400841,1654.467303,210.8479004
30 06 2018 08:50,2034.112061,9.511710167,2449.142807,207.756897
30 06 2018 09:00,1484.564941,8.105324745,1590.876383,210.2008057
30 06 2018 09:10,2122.531982,9.638397217,2545.97406,215.0251007
30 06 2018 09:20,2814.616943,11.14655972,3321.769975,210.0043945
30 06 2018 09:30,2609.099121,10.70724964,3158.982552,213.3500061
30 06 2018 09:40,1921.38501,9.183000565,2262.568828,215.287796
30 06 2018 09:50,1614.390015,8.354364395,1738.982346,217.8096924
30 06 2018 10:00,2149.243896,9.795666695,2658.366413,216.0709076
30 06 2018 10:10,2150.335938,9.660447121,2562.245681,214.5034943
30 06 2018 10:20,2776.7771,11.2474699,3352.993383,207.3616028
30 06 2018 10:30,2862.579102,11.55243969,3434.510201,210.0870056
30 06 2018 10:40,2712.003906,11.0574398,3292.347396,207.6490936
30 06 2018 10:50,2847.916016,11.32796955,3376.351782,212.6165924
30 06 2018 11:00,1647.375,8.395801544,1764.141436,216.8056946
30 06 2018 11:10,1616.344971,8.390072823,1760.655021,219.6710968
30 06 2018 11:20,1080.203003,7.349709034,1181.524513,231.5814972
30 06 2018 11:30,1188.869995,7.631432056,1326.530399,244.1992035
30 06 2018 11:40,1244.769043,7.549966812,1283.78443,240.9716949
30 06 2018 11:50,1213.873047,7.649744987,1336.257252,244.2483978
30 06 2018 12:00,722.2216187,6.465074062,792.3967699,237.3034973
30 06 2018 12:10,1505.821045,8.196668625,1644.551156,236.2498932
30 06 2018 12:20,2400.461914,10.09864044,2851.924448,242.8106995
30 06 2018 12:30,2317.048096,9.974054337,2775.863908,220.8903046
30 06 2018 12:40,2550.298096,10.28695011,2957.99438,201.588501
30 06 2018 12:50,2237.929932,9.649868965,2554.460806,205.3410034
30 06 2018 13:00,2152.728027,9.361194611,2378.946033,214.2001038
30 06 2018 13:10,2081.320068,9.367699623,2383.206753,222.0827026
30 06 2018 13:20,1727.954956,8.674202919,1936.453828,226.2315979
30 06 2018 13:30,1639.843018,8.292442322,1701.647212,227.3278046
30 06 2018 13:40,1755.035034,8.75005722,1984.278389,224.8352051
30 06 2018 13:50,1380.779053,7.816113949,1426.517146,227.9550018
30 06 2018 14:00,888.9390869,6.921576023,981.0723052,230.4136047
30 06 2018 14:10,1662.930054,8.562436104,1866.633242,225.1430969
30 06 2018 14:20,1479.890991,8.173581123,1630.910708,226.978302
30 06 2018 14:30,707.7177734,6.260255814,715.362861,234.145401
30 06 2018 14:40,374.3716125,5.220148087,391.9812985,238.5932007
30 06 2018 14:50,538.309021,5.936366081,603.7308786,238.6020966
30 06 2018 15:00,434.2481995,5.629840851,507.1381248,233.9595947
30 06 2018 15:10,563.1798706,6.01389122,628.687497,227.395401
30 06 2018 15:20,305.5426025,5.084908009,357.1359055,229.2297974
30 06 2018 15:30,289.2383118,5.137613773,370.5402771,240.6885071
30 06 2018 15:40,508.6124878,5.959665775,611.4686771,247.7935028
30 06 2018 15:50,618.9204712,6.436580181,781.4059014,242.5709076
30 06 2018 16:00,1165.537964,7.70835495,1367.670772,249.6428986
30 06 2018 16:10,1545.780029,8.512545586,1835.735616,237.0592957
30 06 2018 16:20,2419.083984,10.25267982,2939.464507,235.4765015
30 06 2018 16:30,1934.197998,9.082847595,2197.530797,243.898407
30 06 2018 16:40,1926.19104,9.185788155,2264.38341,243.0780029
30 06 2018 16:50,1261.699951,7.820346832,1428.856655,242.258194
30 06 2018 17:00,1072.859009,7.411287785,1212.444651,243.6768036
30 06 2018 17:10,1099.035034,7.464634895,1239.688243,248.3079987
30 06 2018 17:20,1260.025024,7.831906796,1435.25636,245.548996
30 06 2018 17:30,1370.619019,8.066932678,1568.556143,244.6194
30 06 2018 17:40,1277.098999,7.836044788,1437.550925,248.9586029
30 06 2018 17:50,1682.409058,8.804059982,2018.523991,246.7050018
30 06 2018 18:00,1871.75,9.175706863,2257.822037,239.1414948
30 06 2018 18:10,1878.873047,9.025440216,2160.404005,242.4936066
30 06 2018 18:20,1860.146973,9.046539307,2174.035259,246.8549042
30 06 2018 18:30,1927.911987,9.162828445,2249.444425,247.246994
30 06 2018 18:40,1935.285034,9.318360329,2350.908659,246.2830963
30 06 2018 18:50,1972.812988,9.510954857,2448.548155,243.4122009
30 06 2018 19:00,1661.630005,8.754323006,1986.977708,238.5682068
30 06 2018 19:10,1761.390015,8.833695412,2037.382923,236.6439972
30 06 2018 19:20,1767.529053,8.916140556,2090.076867,243.2133026
30 06 2018 19:30,1893.406982,9.284647942,2328.867137,242.8168945
30 06 2018 19:40,1875.373047,9.374735832,2387.816185,235.9747925
30 06 2018 19:50,2028.594971,9.635808945,2544.052887,239.1380005
30 06 2018 20:00,1615.714966,8.606883049,1894.302435,238.4691925
30 06 2018 20:10,1656.777954,8.749195099,1983.732976,236.061203
30 06 2018 20:20,1763.328003,8.762334824,1992.050193,233.4998932
30 06 2018 20:30,2278.131104,10.0440197,2819.169888,230.4158936
30 06 2018 20:40,2141.018066,9.517104149,2453.383415,234.4264984
30 06 2018 20:50,2341.329102,10.00070953,2792.543089,237.904007
30 06 2018 21:00,1984.762939,9.325864792,2355.81828,234.8381042
30 06 2018 21:10,1814.609009,8.79302597,2011.514039,233.0325928
30 06 2018 21:20,2216.488037,9.728252411,2611.225246,240.1439972
30 06 2018 21:30,1768.266968,8.672369957,1935.302403,239.8394012
30 06 2018 21:40,1684.334961,8.634046555,1911.276044,241.7554016
30 06 2018 21:50,1849.337036,9.069320679,2188.771853,242.2857971
30 06 2018 22:00,1940.093018,9.328296661,2357.409507,238.6443939
30 06 2018 22:10,1956.340942,9.241650581,2300.791253,238.3930969
30 06 2018 22:20,2023.916992,9.512090683,2449.442307,241.0796051
30 06 2018 22:30,1675.676025,8.832813263,2036.820904,239.0422974
30 06 2018 22:40,1571.405029,8.408316612,1771.766886,231.9398956
30 06 2018 22:50,1522.112061,8.216787338,1656.477358,230.3237
30 06 2018 23:00,1337.266968,7.741856098,1385.816665,231.3598022
30 06 2018 23:10,1378.108032,7.979250908,1518.137004,239.0126038
30 06 2018 23:20,1365.593994,7.952558041,1502.946756,241.3708038
30 06 2018 23:30,1723.352051,8.612704277,1897.935931,247.1616974
30 06 2018 23:40,1568.94104,8.356040955,1739.99761,243.115799
30 06 2018 23:50,1485.074951,8.17088604,1629.321624,238.883606
01 07 2018 0:00,1473.840942,8.069483757,1570.034762,242.6972046
01 07 2018 0:10,1428.651978,8.144854546,1614.007829,244.8959961
01 07 2018 0:20,1346.494995,7.923680782,1486.599346,244.3899994
01 07 2018 0:30,1273.417969,7.939813137,1495.720774,243.6026001
01 07 2018 0:40,1502.305054,8.222449303,1659.840322,245.8531036
01 07 2018 0:50,1625.06897,8.464502335,1806.149422,248.5057068
01 07 2018 1:00,1736.475952,8.806610107,2020.145009,247.8968048
01 07 2018 1:10,1708.891968,8.841268539,2042.209393,246.2427063
01 07 2018 1:20,1354.010986,7.996041775,1527.730797,245.3623962
01 07 2018 1:30,1427.305054,8.118664742,1598.665686,245.9954987
01 07 2018 1:40,1351.019043,7.979687214,1518.385921,244.1558075
01 07 2018 1:50,1530.764038,8.345801353,1733.800446,244.4434967
01 07 2018 2:00,1548.103027,8.433931351,1787.411876,243.3542938
01 07 2018 2:10,1051.765991,7.403964043,1208.737881,237.4313965
01 07 2018 2:20,1094.553955,7.548171043,1282.851965,237.6844025
01 07 2018 2:30,1176.713013,7.676603794,1350.599795,241.5717926
01 07 2018 2:40,899.1439209,7.119966984,1070.920518,240.5751038
01 07 2018 2:50,878.0822754,7.102131844,1062.635208,237.3128967
01 07 2018 3:00,803.6442871,6.817595959,935.9476974,240.6506042
01 07 2018 3:10,671.5015869,6.497034073,804.8312307,241.0034027
01 07 2018 3:20,716.0308838,6.668243885,873.3899763,235.891098
01 07 2018 3:30,911.847229,7.084177017,1054.336628,238.5592957
01 07 2018 3:40,897.5018921,7.042607784,1035.285113,243.8395996
01 07 2018 3:50,899.8587036,7.074561119,1049.909602,241.9304047
01 07 2018 4:00,959.1262207,7.215701103,1116.121965,245.5247955
01 07 2018 4:10,884.0402832,7.14121294,1080.845407,248.3616943
01 07 2018 4:20,776.6292725,6.875937939,961.1044741,250.1011047
01 07 2018 4:30,694.0062256,6.595424175,843.8256359,246.8061066
01 07 2018 4:40,589.5203857,6.346152782,747.1143829,252.3518982
01 07 2018 4:50,410.9573059,5.748127937,543.2919748,254.196106
01 07 2018 5:00,254.1018066,5.108240128,363.042584,256.5133057
01 07 2018 5:10,91.7512207,4.070569992,136.2138853,253.4235992
01 07 2018 5:20,11.32818985,3.384597063,40.14029809,249.2427979
01 07 2018 5:30,0,2.525801897,0,248.9234009
01 07 2018 5:40,0,2.739701986,0,244.1354065
01 07 2018 5:50,0,2.516560078,0,258.4895935
01 07 2018 6:00,0,2.007282972,0,258.6332092
01 07 2018 6:10,0,1.51985395,0,262.5728149
01 07 2018 6:20,0,1.468817949,0,291.3302917
01 07 2018 6:30,0,2.880832911,0,319.1832886
01 07 2018 6:40,0,3.008147001,16.26601393,328.3031921
01 07 2018 6:50,0,2.369421005,0,330.2413025
01 07 2018 7:00,0,2.636543036,0,333.9844971
01 07 2018 7:10,0,2.278240919,0,332.2905884
01 07 2018 7:20,0,2.770143986,0,323.5535889
01 07 2018 7:30,0,2.743292093,0,330.6534119
01 07 2018 7:40,0,2.279534101,0,321.6311951
01 07 2018 7:50,0,2.563245058,0,338.7771912
01 07 2018 8:00,0,2.636049986,0,1.955471039
01 07 2018 8:10,0,3.61660099,66.14697419,353.6792908
01 07 2018 8:20,0,2.663433075,0,348.0480957
01 07 2018 8:30,0,1.775467038,0,349.9912109
01 07 2018 8:40,0,1.970268965,0,6.671824932
01 07 2018 8:50,0,1.814501047,0,6.919956207
01 07 2018 9:00,0,2.259990931,0,10.66738987
01 07 2018 9:10,0,2.037364006,0,346.6375122
01 07 2018 9:20,0,2.481662989,0,357.8275146
01 07 2018 9:30,0,2.522845984,0,10.64311028
01 07 2018 9:40,0,2.338129997,0,350.6918945
01 07 2018 9:50,0,2.43322897,0,357.0020142
01 07 2018 10:00,0,3.439523935,45.51926911,20.5903492
01 07 2018 10:10,4.280790806,3.008544922,16.27927876,15.32458019
01 07 2018 10:20,5.29632616,2.861125946,0,16.22019958
01 07 2018 10:30,15.21916008,3.102895975,20.13967774,13.05908966
01 07 2018 10:40,0,3.204119921,25.86503283,22.70779037
01 07 2018 10:50,59.72491074,3.833120108,98.18697255,26.63054085
01 07 2018 11:00,52.74053955,3.584656954,62.05492281,24.19113922
01 07 2018 11:10,49.08435822,3.526259899,54.99627529,16.23654938
01 07 2018 11:20,16.37261963,3.028063059,16.96102071,15.66928005
01 07 2018 11:30,-0.09573311359,2.674285889,0,21.89598083
01 07 2018 11:40,0,2.588860989,0,13.29553032
01 07 2018 11:50,0,2.750960112,0,18.93618965
